DateTime	Open	High	Low	Close	Volume	TickVolume
2025.07.15 20:00:00	22940.5	22973.4	22930.9	22966.9	0	9966
2025.07.15 16:00:00	23037.8	23063.8	22925.4	22940.9	0	77205
2025.07.15 12:00:00	22997.0	23049.1	22972.3	23037.0	0	24275
2025.07.15 08:00:00	22956.9	23019.7	22955.2	22997.0	0	20479
2025.07.15 04:00:00	22846.8	23014.2	22839.2	22957.2	0	23125
2025.07.15 00:00:00	22874.6	22874.6	22838.1	22847.0	0	8436
2025.07.14 20:00:00	22872.8	22904.8	22855.0	22874.8	0	32801
2025.07.14 16:00:00	22736.8	22878.9	22681.5	22872.5	0	65769
2025.07.14 12:00:00	22725.8	22747.5	22702.9	22737.4	0	15466
2025.07.14 08:00:00	22701.0	22736.6	22643.7	22725.8	0	19681
2025.07.14 04:00:00	22689.7	22717.8	22680.0	22701.0	0	11935
2025.07.14 00:00:00	22701.1	22726.4	22641.6	22689.8	0	17656
2025.07.11 20:00:00	22833.6	22851.4	22754.6	22767.6	0	49051
2025.07.11 16:00:00	22734.6	22838.9	22693.9	22833.6	0	76866
2025.07.11 12:00:00	22733.6	22753.8	22683.3	22734.6	0	27551
2025.07.11 08:00:00	22796.1	22805.1	22701.4	22733.9	0	25791
2025.07.11 04:00:00	22713.5	22804.5	22696.1	22796.3	0	18139
2025.07.11 00:00:00	22839.0	22878.6	22661.3	22712.4	0	20006
2025.07.10 20:00:00	22818.8	22876.3	22815.1	22837.6	0	36937
2025.07.10 16:00:00	22875.0	22916.2	22728.8	22818.8	0	69607
2025.07.10 12:00:00	22872.3	22903.3	22838.5	22875.5	0	16340
2025.07.10 08:00:00	22821.8	22872.8	22805.0	22872.0	0	14278
2025.07.10 04:00:00	22832.2	22847.8	22813.4	22821.5	0	11863
2025.07.10 00:00:00	22863.3	22891.2	22830.5	22831.8	0	9384
2025.07.09 20:00:00	22807.0	22883.5	22785.3	22867.5	0	44499
2025.07.09 16:00:00	22760.1	22935.4	22744.1	22806.7	0	72599
2025.07.09 12:00:00	22715.9	22779.3	22715.0	22760.0	0	16875
2025.07.09 08:00:00	22716.7	22727.9	22668.5	22714.8	0	15804
2025.07.09 04:00:00	22699.8	22725.1	22679.3	22716.8	0	11667
2025.07.09 00:00:00	22729.8	22747.8	22689.0	22699.8	0	7286
2025.07.08 20:00:00	22738.4	22763.1	22693.5	22725.0	0	52241
2025.07.08 16:00:00	22760.6	22784.4	22662.2	22738.4	0	78479
2025.07.08 12:00:00	22766.3	22777.6	22727.1	22760.4	0	19145
2025.07.08 08:00:00	22731.4	22793.0	22725.5	22767.3	0	18094
2025.07.08 04:00:00	22726.1	22759.4	22707.7	22731.2	0	14167
2025.07.08 00:00:00	22657.2	22734.7	22630.7	22727.1	0	13424
2025.07.07 20:00:00	22687.9	22745.5	22599.4	22656.7	0	61976
2025.07.07 16:00:00	22770.2	22793.8	22652.3	22687.9	0	80896
2025.07.07 12:00:00	22731.9	22819.9	22727.6	22770.0	0	20504
2025.07.07 08:00:00	22765.7	22770.6	22727.1	22731.9	0	20326
2025.07.07 04:00:00	22788.7	22809.1	22733.1	22765.3	0	17429
2025.07.07 00:00:00	22793.4	22843.2	22765.4	22788.8	0	15968
2025.07.04 16:00:00	22732.8	22755.1	22698.4	22716.6	0	28358
2025.07.04 12:00:00	22737.8	22762.0	22692.0	22732.5	0	23997
