DateTime	Open	High	Low	Close	Volume	TickVolume
2025.07.13 00:00:00	22701.1	23063.8	22641.6	22966.4	0	326796
2025.07.06 00:00:00	22793.4	22935.4	22599.4	22767.6	0	957192
2025.06.29 00:00:00	22568.6	22906.4	22392.8	22716.6	0	801047
2025.06.22 00:00:00	21402.3	22626.4	21367.7	22544.1	0	1090744
2025.06.15 00:00:00	21536.1	22006.4	21442.6	21665.7	0	1244224
2025.06.08 00:00:00	21781.0	22076.8	21458.6	21646.3	0	1255422
2025.06.01 00:00:00	21262.7	21897.0	21126.4	21777.5	0	1194411
2025.05.25 00:00:00	20915.9	21813.0	20902.4	21324.3	0	1241877
2025.05.18 00:00:00	21236.5	21494.3	20667.5	20893.6	0	1280356
2025.05.11 00:00:00	20356.9	21455.1	20303.4	21326.7	0	1364988
2025.05.04 00:00:00	20106.0	20256.5	19596.9	20068.2	0	1348062
2025.04.27 00:00:00	19408.5	20182.2	19008.8	20107.5	0	1529803
2025.04.20 00:00:00	18204.0	19472.4	17591.5	19449.6	0	1681033
2025.04.13 00:00:00	18975.9	19129.1	17993.0	18303.6	0	1317745
2025.04.06 00:00:00	16441.0	19244.3	16319.5	18684.3	0	2039064
2025.03.30 00:00:00	19136.8	19807.5	17265.7	17338.7	0	1992782
2025.03.23 00:00:00	19866.5	20348.9	19179.8	19180.2	0	1309446
2025.03.16 00:00:00	19660.1	19957.0	19397.6	19769.7	0	1306882
2025.03.09 00:00:00	20092.4	20132.7	19125.5	19652.5	0	1640749
2025.03.02 00:00:00	20935.8	21084.2	19737.0	20177.4	0	1949517
2025.02.23 00:00:00	21606.3	21759.6	20417.4	20865.9	0	1668339
2025.02.16 00:00:00	22166.0	22253.4	21593.2	21600.2	0	1094060
2025.02.09 00:00:00	21353.7	22143.9	21335.0	22128.1	0	1221206
2025.02.02 00:00:00	20944.6	21877.2	20860.3	21485.1	0	1506860
2025.01.26 00:00:00	21642.8	21857.9	20650.2	21463.9	0	1648682
2025.01.19 00:00:00	21462.9	21965.5	21248.8	21785.4	0	1158255
2025.01.12 00:00:00	20856.7	21539.3	20545.2	21448.7	0	1478425
2025.01.05 00:00:00	21363.5	21724.0	20718.4	20839.5	0	1292563
2024.12.29 00:00:00	21521.3	21555.4	20805.0	21313.0	0	1106564
2024.12.22 00:00:00	21392.1	21917.2	21275.2	21525.9	0	961637
2024.12.15 00:00:00	21838.2	22226.6	20800.8	21346.1	0	1462187
2024.12.08 00:00:00	21615.3	21931.4	21328.9	21801.2	0	1062327
2024.12.01 00:00:00	20958.2	21636.2	20900.9	21601.1	0	1047472
2024.11.24 00:00:00	20877.2	21024.7	20623.9	20943.6	0	970938
2024.11.17 00:00:00	20435.3	20839.2	20315.8	20815.2	0	1418792
2024.11.10 00:00:00	21196.4	21254.3	20327.4	20425.2	0	1256796
2024.11.03 00:00:00	20019.9	21170.7	19914.0	21132.9	0	1280384
2024.10.27 00:00:00	20412.7	20675.7	19899.2	20062.0	0	1281457
2024.10.20 00:00:00	20360.9	20580.3	19946.8	20350.3	0	1130761
2024.10.13 00:00:00	20269.2	20521.6	20054.6	20337.8	0	1095071
2024.10.06 00:00:00	20040.2	20338.3	19728.2	20246.4	0	1192569
2024.09.29 00:00:00	20004.2	20138.9	19626.9	20015.7	0	1328133
2024.09.22 00:00:00	19830.7	20331.4	19739.3	19991.0	0	1190936
2024.09.15 00:00:00	19496.8	19977.1	19290.7	19792.2	0	1273058
2024.09.08 00:00:00	18401.5	19565.3	18361.6	19492.5	0	1339148
2024.09.01 00:00:00	19559.4	19642.3	18303.5	18342.4	0	1302865
2024.08.25 00:00:00	19723.8	19784.5	19087.6	19543.0	0	1278823
2024.08.18 00:00:00	19555.2	19952.3	19446.2	19707.0	0	1134044
2024.08.11 00:00:00	18503.8	19595.5	18429.4	19515.7	0	1198507
2024.08.04 00:00:00	18226.3	18580.6	17262.1	18508.6	0	1624027
2024.07.28 00:00:00	19046.2	19594.1	18270.6	18394.8	0	1608730
2024.07.21 00:00:00	19583.5	19933.4	18741.8	19036.1	0	1501748
2024.07.14 00:00:00	20411.6	20618.1	19488.8	19536.1	0	1378607
2024.07.07 00:00:00	20387.2	20790.8	20135.9	20352.7	0	1062978
2024.06.30 00:00:00	19740.8	20430.7	19590.5	20382.2	0	932732
2024.06.23 00:00:00	19766.9	20033.2	19477.1	19726.2	0	1287999
2024.06.16 00:00:00	19685.4	20111.7	19634.5	19752.6	0	949863
2024.06.09 00:00:00	18996.9	19680.8	18949.0	19678.4	0	1102726
2024.06.02 00:00:00	18540.5	19121.9	18397.5	18997.5	0	1129184
2024.05.26 00:00:00	18816.4	18927.4	18194.1	18524.8	0	957973
2024.05.19 00:00:00	18564.0	18955.0	18554.6	18806.7	0	919350
2024.05.12 00:00:00	18158.4	18676.1	18073.7	18551.9	0	989284
2024.05.05 00:00:00	17962.8	18255.4	17887.9	18147.1	0	913353
2024.04.28 00:00:00	17758.8	17930.1	17282.7	17922.7	0	1219676
2024.04.21 00:00:00	17099.1	17776.9	17014.4	17712.6	0	1332524
2024.04.14 00:00:00	18000.6	18194.6	16972.1	17036.9	0	1447141
2024.04.07 00:00:00	18177.5	18350.5	17885.0	18007.9	0	1304522
2024.03.31 00:00:00	18324.7	18419.9	17861.8	18128.6	0	1158705
2024.03.24 00:00:00	18357.9	18411.5	18173.0	18258.9	0	818563
2024.03.17 00:00:00	17854.4	18487.7	17832.3	18347.0	0	1098141
2024.03.10 00:00:00	17982.9	18269.0	17773.7	17831.4	0	1204599
2024.03.03 00:00:00	18313.9	18431.2	17807.1	18053.8	0	1118559
2024.02.25 00:00:00	17928.4	18337.9	17790.3	18285.8	0	988206
2024.02.18 00:00:00	17676.9	18097.6	17323.9	17913.6	0	958074
2024.02.11 00:00:00	17974.1	18055.0	17483.1	17660.7	0	1033203
2024.02.04 00:00:00	17614.7	17997.3	17474.6	17964.3	0	942271
2024.01.28 00:00:00	17404.2	17686.1	17129.3	17597.4	0	1053928
2024.01.21 00:00:00	17359.9	17685.7	17301.0	17402.1	0	1066850
2024.01.14 00:00:00	16829.2	17352.4	16565.9	17344.3	0	990381
2024.01.07 00:00:00	16320.1	16909.1	16232.9	16818.9	0	1015179
2023.12.31 00:00:00	16860.8	16881.7	16180.8	16311.6	0	763740
2023.12.24 00:00:00	16821.5	16996.1	16771.5	16836.7	0	566119
2023.12.17 00:00:00	16649.8	16894.4	16579.9	16788.0	0	886819
2023.12.10 00:00:00	16095.0	16691.5	16052.9	16619.4	0	1009779
2023.12.03 00:00:00	15999.4	16106.2	15696.3	16088.2	0	989745
2023.11.26 00:00:00	15969.1	16174.3	15822.1	15998.8	0	925584
2023.11.19 00:00:00	15843.8	16125.5	15786.7	15968.7	0	731743
2023.11.12 00:00:00	15529.6	15976.2	15406.5	15816.3	0	999229
2023.11.05 00:00:00	15128.8	15547.4	15070.5	15516.6	0	993027
2023.10.29 00:00:00	14258.8	15154.6	14223.6	15110.8	0	1086527
2023.10.22 00:00:00	14585.0	14853.5	14052.7	14186.0	0	1260008
2023.10.15 00:00:00	15008.0	15221.0	14540.0	14544.1	0	1240423
2023.10.08 00:00:00	14881.2	15344.6	14819.6	14985.9	0	1267112
2023.10.01 00:00:00	14827.9	15022.6	14448.8	15002.6	0	1218695
2023.09.24 00:00:00	14720.7	14910.4	14435.0	14741.7	0	1109561
2023.09.17 00:00:00	15207.1	15283.0	14667.9	14706.7	0	950758
2023.09.10 00:00:00	15314.9	15535.8	15175.3	15200.0	0	1006459
2023.09.03 00:00:00	15498.2	15564.5	15139.0	15312.1	0	816660
2023.08.27 00:00:00	14957.8	15630.0	14938.7	15480.7	0	930565
2023.08.20 00:00:00	14706.0	15372.8	14669.9	14927.4	0	1073197
2023.08.13 00:00:00	15041.8	15274.5	14552.1	14687.3	0	1117690
2023.08.06 00:00:00	15298.6	15428.3	14969.6	15036.2	0	1050798
2023.07.30 00:00:00	15762.3	15830.7	15260.5	15285.9	0	1058933
2023.07.23 00:00:00	15456.2	15810.1	15381.5	15752.4	0	988422
2023.07.16 00:00:00	15570.1	15946.6	15411.7	15442.7	0	918280
2023.07.09 00:00:00	15068.0	15732.4	14932.5	15568.4	0	901117
2023.07.02 00:00:00	15195.5	15292.7	14976.2	15057.0	0	678364
2023.06.25 00:00:00	14904.1	15231.4	14698.4	15171.6	0	959147
2023.06.18 00:00:00	15135.6	15153.5	14802.8	14892.3	0	834410
2023.06.11 00:00:00	14553.5	15299.4	14550.3	15125.7	0	995342
2023.06.04 00:00:00	14552.0	14677.7	14240.4	14554.7	0	962896
2023.05.28 00:00:00	14403.5	14600.7	14220.1	14559.7	0	886630
2023.05.21 00:00:00	13763.1	14331.2	13527.2	14328.8	0	999132
2023.05.14 00:00:00	13325.0	13912.3	13299.2	13792.2	0	893113
2023.05.07 00:00:00	13253.5	13437.1	13145.8	13314.3	0	873601
2023.04.30 00:00:00	13244.3	13292.0	12933.7	13242.7	0	1239349
2023.04.23 00:00:00	12988.5	13258.7	12721.7	13248.8	0	1460788
2023.04.16 00:00:00	13119.3	13202.8	12895.0	12989.6	0	1394654
2023.04.09 00:00:00	13080.3	13154.4	12827.5	13101.1	0	1096167
2023.04.02 00:00:00	13161.8	13242.1	12851.3	13076.9	0	833302
2023.03.26 00:00:00	12800.1	13202.7	12522.4	13200.0	0	862892
2023.03.19 00:00:00	12594.8	12959.4	12402.1	12801.8	0	1173127
2023.03.12 00:00:00	11892.3	12681.2	11677.9	12518.9	0	2621906
2023.03.05 00:00:00	12294.2	12471.6	11788.4	11888.5	0	2697789
2023.02.26 00:00:00	11980.1	12309.5	11810.8	12306.0	0	1127593
2023.02.19 00:00:00	12348.8	12384.7	11897.1	11974.5	0	1194473
2023.02.12 00:00:00	12318.7	12758.0	12231.1	12353.3	0	1342042
2023.02.05 00:00:00	12532.6	12782.2	12204.0	12303.3	0	1188789
2023.01.29 00:00:00	12159.5	12897.9	11821.3	12577.4	0	1245660
2023.01.22 00:00:00	11618.8	12258.5	11548.2	12174.2	0	1068058
2023.01.15 00:00:00	11546.5	11699.1	11250.8	11620.4	0	845551
2023.01.08 00:00:00	11054.7	11552.5	11023.6	11534.3	0	1032550
2023.01.01 00:00:00	11060.4	11096.5	10676.6	11033.7	0	915373
2022.12.25 00:00:00	11029.0	11087.6	10665.7	10950.9	0	771241
2022.12.18 00:00:00	11219.0	11301.8	10767.3	10966.4	0	976468
2022.12.11 00:00:00	11553.7	12209.2	11165.1	11208.6	0	933217
2022.12.04 00:00:00	11991.9	12001.3	11413.1	11544.7	0	996031
